0	80	80	0.280918	0.131026	0.101082	0.341288	0.164758	0.144017
0	80	80	0.073415	0.042535	0.045115	0.041714	0.037474	0.039895
0	80	80	0.163612	0.063245	0.079995	0.039428	0.000000	0.024214
1	80	80	0.163612	0.063245	0.079995	0.039428	0.000000	0.024214
2	80	80	0.214264	0.036400	0.053430	0.114462	0.000000	0.021662
3	80	80	0.214264	0.036400	0.053430	0.114462	0.000000	0.021662
4	83	77	0.188980	0.038868	0.026832	0.096569	0.000000	0.027570
5	89	71	0.071567	0.001057	0.005184	0.042453	0.000000	0.020288
6	89	71	0.071567	0.001057	0.005184	0.042453	0.000000	0.020288
7	89	71	0.071567	0.001057	0.005184	0.042453	0.000000	0.020288
8	89	71	0.071567	0.001057	0.005184	0.042453	0.000000	0.020288
9	89	71	0.140010	0.094529	0.125842	0.159142	0.127641	0.140148
10	89	71	0.140010	0.094529	0.125842	0.159142	0.127641	0.140148
11	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
12	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
13	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
14	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
15	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
16	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
17	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
18	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
19	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
20	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
21	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
22	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
23	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
24	94	66	0.265456	0.096998	0.236536	0.195220	0.147593	0.131386
25	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
26	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
27	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
28	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
29	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
30	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
31	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
32	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
33	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
34	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
35	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
36	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
37	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
38	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
39	94	66	0.059502	0.000003	0.055610	0.000239	0.000000	0.000147
40	96	64	0.009555	-0.000000	0.008611	0.000157	0.000000	0.000000
41	96	64	0.009555	-0.000000	0.008611	0.000157	0.000000	0.000000
42	96	64	0.009555	-0.000000	0.008611	0.000157	0.000000	0.000000
43	96	64	0.009555	-0.000000	0.008611	0.000157	0.000000	0.000000
44	96	64	0.009555	-0.000000	0.008611	0.000157	0.000000	0.000000
45	96	64	0.009555	-0.000000	0.008611	0.000157	0.000000	0.000000
46	96	64	0.009555	-0.000000	0.008611	0.000157	0.000000	0.000000
47	96	64	0.066555	0.000004	0.060695	0.000264	0.000000	0.000181
48	96	64	0.066555	0.000004	0.060695	0.000264	0.000000	0.000181
49	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
50	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
51	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
52	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
53	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
54	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
55	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
56	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
57	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
58	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
59	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
60	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
61	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
62	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
63	97	63	0.068885	0.000003	0.061488	0.000623	0.000000	0.000180
64	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
65	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
66	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
67	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
68	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
69	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
70	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
71	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
72	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
73	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
74	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
75	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
76	101	59	0.073256	0.000005	0.064028	0.002100	0.000000	0.000459
77	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
78	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
79	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
80	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
81	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
82	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
83	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
84	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
85	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
86	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
87	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
88	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
89	101	59	0.011138	-0.000000	0.008413	0.001895	0.000000	0.000027
90	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
91	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
92	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
93	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
94	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
95	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
96	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
97	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
98	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
99	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
100	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
101	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
102	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
103	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
104	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
105	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
106	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
107	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
108	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
109	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
110	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
111	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
112	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
113	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
114	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
115	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
116	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
117	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
118	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
119	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
120	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
121	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
122	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
123	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
124	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
125	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
126	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
127	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
128	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
129	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
130	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
131	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
132	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
133	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
134	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
135	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
136	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
137	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
138	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
139	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
140	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
141	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
142	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
143	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
144	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
145	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
146	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
147	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
148	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
149	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
150	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
151	101	59	0.049108	0.021498	0.027174	0.040754	0.021498	0.021667
